RedFighter,BlueFighter,RedOdds,BlueOdds,RedWinner,RedReturn,BlueReturn,OddsDiff,AgeDiff,ReachDiff,HeightDiff,WinsDiff,LossesDiff,RoundsDiff,TitleBoutDiff,KODiff,SubmissionDiff,WinStreakDiff,LoseStreakDiff,LongestWinStreakDiff,SigStrDiff,SubAttDiff,TDDiff,RankDiff,Date,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByKO,BlueWinsBySubmission,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,RedCurrentLoseStreak,RedCurrentWinStreak,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByKO,RedWinsBySubmission,RedWins,RedStance,RedHeightCms,RedReachCms,RedAge,BlueAge,BMatchWCRank,RMatchWCRank
Ricardo Ramos,Kaan Ofli,-225.0,188.0,False,0.0,2.88,-413.0,-2,15.24,5.08,8,4,25,-1,2,1,0,-1,3,0.58,0.6,2.13,0,2025-10-11,False,Featherweight,MALE,3,2,0,0,2,5,1,0,0,0,Orthodox,170.18,167.64,1,0,3,6,30,0,2,1,8,Orthodox,175.26,182.88,30,32,20,20
Lucas Almeida,Michael Aswell Jr.,215.0,-260.0,False,0.0,1.3846,475.0,9,5.08,7.62,2,2,9,0,1,0,0,-1,1,-2.85,0.0,-0.32,0,2025-10-11,False,Featherweight,MALE,3,2,0,0,2,6,0,0,0,0,Orthodox,172.72,175.26,1,0,1,4,15,0,1,0,2,Orthodox,180.34,180.34,34,25,20,20
Jafel Filho,Clayton Carpenter,-124.0,106.0,True,1.8065,0.0,-230.0,3,5.08,2.54,0,1,2,0,1,0,0,0,-1,-1.88,0.5,0.41,0,2025-10-11,False,Flyweight,MALE,3,1,0,3,1,9,0,0,2,3,Orthodox,167.64,167.64,1,0,2,2,11,0,1,2,3,Orthodox,170.18,172.72,32,29,20,20
Vitor Petrino,Thomas Petersen,-295.0,240.0,True,1.339,0.0,-535.0,-2,7.62,2.54,3,0,6,0,2,1,0,0,4,0.14,0.3,-0.41,0,2025-10-11,False,Heavyweight,MALE,3,0,1,1,2,12,0,0,1,3,Southpaw,185.42,187.96,0,1,5,2,18,0,2,2,6,Orthodox,187.96,195.58,28,30,20,20
Bia Mesquita,Irina Alekseeva,-600.0,450.0,True,1.1667,0.0,-1050.0,-1,0.0,-10.16,-1,-2,-7,0,0,-1,0,-2,-1,2.36,2.8,4.43,0,2025-10-11,False,Women's Bantamweight,FEMALE,3,2,0,1,2,7,0,0,1,1,Orthodox,172.72,170.18,0,0,0,0,0,0,0,0,0,Orthodox,162.56,170.18,34,35,20,20
Lucas Rocha,Stewart Nicoll,-4500.0,1800.0,True,1.0222,0.0,-6300.0,-4,-2.54,-5.08,1,0,3,0,1,0,0,0,1,1.46,0.0,0.01,0,2025-10-11,False,Flyweight,MALE,3,1,0,0,1,1,0,0,0,0,Orthodox,165.1,165.1,1,0,1,1,4,0,1,0,1,Orthodox,160.02,162.56,25,29,20,20
Julia Polastri,Karolina Kowalkiewicz,-590.0,430.0,True,1.1695,0.0,-1020.0,-12,-2.54,-2.54,-7,-6,-35,-1,0,0,0,-1,-3,0.68,0.1,0.26,0,2025-10-11,False,Women's Strawweight,FEMALE,3,2,0,4,9,49,1,0,1,9,Orthodox,160.02,162.56,1,0,1,3,14,0,0,1,2,Orthodox,157.48,160.02,27,39,20,20
Luan Lacerda,Saimon Oliveira,-310.0,225.0,True,1.3226,0.0,-535.0,-2,-2.54,7.62,-1,-1,-4,0,0,0,0,-1,-1,1.44,-0.6,1.64,0,2025-10-11,False,Bantamweight,MALE,3,3,0,1,3,9,0,0,0,1,Orthodox,162.56,182.88,2,0,0,2,5,0,0,0,0,Orthodox,170.18,180.34,32,34,20,20
Reinier de Ridder,Brendan Allen,-220.0,184.0,False,0.0,2.84,-404.0,6,7.62,5.08,-10,-4,-31,0,0,-6,3,0,-3,-1.12,-0.5,1.0,-5,2025-10-18,False,Middleweight,MALE,5,0,1,7,4,42,0,1,8,14,Orthodox,187.96,190.5,0,4,4,0,11,0,1,2,4,Southpaw,193.04,198.12,35,29,9,4
Kevin Holland,Mike Malott,-102.0,-126.0,False,0.0,1.7937,24.0,-1,20.32,5.08,10,10,54,0,3,3,-2,1,1,0.22,-0.1,-0.84,-5,2025-10-18,False,Welterweight,MALE,3,0,2,4,1,13,0,2,3,6,Orthodox,185.42,185.42,1,0,5,11,67,0,5,6,16,Orthodox,190.5,205.74,32,33,20,15
Marlon Vera,Aiemann Zahabi,112.0,-132.0,False,0.0,1.7576,244.0,-5,5.08,0.0,8,7,46,1,5,4,-6,2,-1,-0.36,0.8,0.35,-2,2025-10-18,False,Bantamweight,MALE,3,0,6,6,2,23,0,2,0,7,Orthodox,172.72,172.72,2,0,5,9,69,1,7,4,15,Switch,172.72,177.8,32,37,9,7
Manon Fiorot,Jasmine Jasudavicius,-260.0,198.0,True,1.3846,0.0,-458.0,-1,-7.62,0.0,-2,-1,-5,1,2,-3,-5,1,2,2.19,-0.5,-1.58,-3,2025-10-18,False,Women's Flyweight,FEMALE,3,0,5,5,2,31,0,0,3,9,Orthodox,170.18,172.72,1,0,7,1,26,1,2,0,7,Orthodox,170.18,165.1,35,36,5,2
Charles Jourdain,Davey Grant,-190.0,160.0,True,1.5263,0.0,-350.0,-10,0.0,2.54,-1,1,0,-1,-1,2,-1,0,-1,-0.22,0.4,-0.57,0,2025-10-18,False,Bantamweight,MALE,3,0,2,3,6,38,1,3,1,8,Orthodox,172.72,175.26,0,1,2,7,38,0,2,3,7,Switch,175.26,175.26,29,39,20,20
Kyle Nelson,Matt Frevola,-132.0,112.0,True,1.7576,0.0,-244.0,-1,0.0,5.08,-2,0,0,0,-1,-1,0,-1,0,0.3,-0.3,-1.16,0,2025-10-18,False,Lightweight,MALE,3,2,0,3,5,23,0,3,1,6,Orthodox,175.26,180.34,1,0,3,5,23,0,2,0,4,Switch,180.34,180.34,34,35,20,20
Kyle Prepolec,Drew Dober,265.0,-330.0,False,0.0,1.303,595.0,0,0.0,5.08,-14,-8,-43,0,-10,-1,0,0,-3,-1.23,-0.1,-0.61,0,2025-10-18,False,Lightweight,MALE,3,3,0,3,11,51,0,10,1,14,Southpaw,172.72,177.8,3,0,0,3,8,0,0,0,0,Southpaw,177.8,177.8,36,36,20,20
Cody Gibson,Aoriqileng,-200.0,154.0,False,0.0,2.54,-354.0,6,5.08,7.62,0,2,2,0,0,1,0,0,0,-1.06,0.6,0.92,0,2025-10-18,False,Bantamweight,MALE,3,1,0,2,4,19,0,1,0,3,Orthodox,170.18,175.26,1,0,2,6,21,0,1,1,3,Orthodox,177.8,180.34,38,32,20,20
Bruno Silva,HyunSung Park,176.0,-210.0,True,2.76,0.0,386.0,6,-2.54,-7.62,-1,3,12,-1,1,-2,0,1,-1,0.57,-1.6,0.51,0,2025-10-18,False,Flyweight,MALE,3,1,0,5,1,10,1,2,3,5,Orthodox,170.18,167.64,2,0,4,4,22,0,3,1,4,Orthodox,162.56,165.1,35,29,20,20
Danny Barlow,Djorden Santos,-250.0,205.0,False,0.0,3.05,-455.0,2,10.16,5.08,2,0,2,0,2,0,0,0,2,-1.19,0.0,-0.67,0,2025-10-18,False,Middleweight,MALE,3,1,0,1,1,6,0,0,0,1,Orthodox,182.88,190.5,1,0,3,1,8,0,2,0,3,Southpaw,187.96,200.66,30,28,20,20
Stephanie Luciano,Ravena Oliveira,-300.0,245.0,True,1.3333,0.0,-545.0,-3,0.0,2.54,1,0,6,0,0,0,0,0,1,3.29,0.3,0.42,0,2025-10-18,False,Women's Strawweight,FEMALE,3,1,0,0,1,3,0,0,0,0,Orthodox,165.1,165.1,1,0,1,1,9,0,0,0,1,Orthodox,167.64,165.1,25,28,20,20
Azamat Bekoev,Yousri Belgaroui,-295.0,240.0,False,0.0,3.4,-535.0,-4,-17.78,-15.24,1,-1,-4,0,1,0,1,0,1,-1.53,0.0,3.19,0,2025-10-18,False,Middleweight,MALE,3,0,1,1,1,6,0,1,0,1,Orthodox,198.12,200.66,0,2,2,0,2,0,2,0,2,Orthodox,182.88,182.88,29,33,20,20
Melissa Croden,Tainara Lisboa,-320.0,235.0,True,1.3125,0.0,-555.0,0,2.54,5.08,-2,-1,-8,0,0,-1,0,-1,-2,2.26,0.0,0.35,0,2025-10-18,False,Women's Bantamweight,FEMALE,3,1,0,2,1,8,0,0,1,2,Orthodox,170.18,170.18,0,0,0,0,0,0,0,0,0,Orthodox,175.26,172.72,34,34,20,20
Tom Aspinall,Ciryl Gane,-370.0,295.0,False,0.0,3.95,-665.0,-3,-7.62,2.54,-2,-1,-26,-1,2,0,1,0,-2,2.34,0.7,1.94,-1,2025-10-25,True,Heavyweight,MALE,5,0,2,7,2,36,3,4,2,10,Orthodox,193.04,205.74,0,3,5,1,10,2,6,2,8,Orthodox,195.58,198.12,32,35,1,0
Virna Jandiroba,Mackenzie Dern,132.0,-156.0,False,0.0,1.641,288.0,5,2.54,-2.54,-2,-2,-14,0,1,-2,3,0,1,-1.2,0.3,2.2,-4,2025-10-25,True,Women's Strawweight,FEMALE,5,0,2,4,5,42,0,0,5,10,Orthodox,162.56,160.02,0,5,5,3,28,0,1,3,8,Orthodox,160.02,162.56,37,32,5,1
Umar Nurmagomedov,Mario Bautista,-650.0,480.0,True,1.1538,0.0,-1130.0,-3,0.0,-2.54,-4,-1,-6,1,0,-1,-8,1,-2,-1.44,-0.6,2.12,-7,2025-10-25,False,Bantamweight,MALE,3,0,8,8,2,26,0,1,3,10,Switch,175.26,175.26,1,0,6,1,20,1,1,2,6,Orthodox,172.72,175.26,29,32,9,2
Alexander Volkov,Jailton Almeida,152.0,-180.0,True,2.52,0.0,332.0,3,2.54,10.16,3,4,30,0,3,-4,-2,1,-3,2.55,-1.5,-5.07,-3,2025-10-25,False,Heavyweight,MALE,3,0,2,7,1,17,0,3,5,9,Orthodox,190.5,200.66,1,0,4,5,47,0,6,1,12,Orthodox,200.66,203.2,37,34,5,2
Aleksandar Rakic,Azamat Murzakanov,-118.0,100.0,False,0.0,2.0,-218.0,-3,17.78,15.24,0,4,12,0,-3,0,-6,3,-2,-0.27,-0.1,-0.04,-3,2025-10-25,False,Light Heavyweight,MALE,3,0,6,6,0,13,0,5,0,6,Southpaw,177.8,180.34,3,0,4,4,25,0,2,0,6,Orthodox,193.04,198.12,33,36,10,7
Nasrat Haqparast,Quillan Salkilld,112.0,-132.0,False,0.0,1.7576,244.0,5,-7.62,-5.08,7,4,30,0,1,0,2,0,2,1.2,-0.8,-7.61,0,2025-10-25,False,Lightweight,MALE,3,0,3,3,0,7,0,1,0,3,Orthodox,182.88,190.5,0,5,5,4,37,0,2,0,10,Southpaw,177.8,182.88,30,25,20,20
Ikram Aliskerov,JunYong Park,-220.0,184.0,True,1.4545,0.0,-404.0,-2,7.62,5.08,-5,-2,-25,0,3,-2,-1,0,-1,2.22,-0.3,1.51,-5,2025-10-25,False,Middleweight,MALE,3,0,2,4,3,30,0,0,3,9,Orthodox,177.8,185.42,0,1,3,1,5,0,3,1,4,Southpaw,182.88,193.04,32,34,20,15
Ludovit Klein,Mateusz Rebecki,-164.0,128.0,True,1.6098,0.0,-292.0,-3,15.24,0.0,2,1,13,0,1,-2,0,0,0,-1.45,-0.5,-2.01,0,2025-10-25,False,Lightweight,MALE,3,1,0,4,2,16,0,1,2,5,Southpaw,170.18,167.64,1,0,4,3,29,0,2,0,7,Southpaw,170.18,182.88,30,33,20,20
Valter Walker,Louie Sutherland,-375.0,300.0,True,1.2667,0.0,-675.0,-4,5.08,7.62,3,1,6,0,0,3,3,0,3,-1.75,2.5,1.05,-5,2025-10-25,False,Heavyweight,MALE,3,0,0,0,0,0,0,0,0,0,Orthodox,190.5,193.04,0,3,3,1,6,0,0,3,3,Orthodox,198.12,198.12,27,31,20,15
Nathaniel Wood,Jose Delgado,130.0,-154.0,True,2.3,0.0,284.0,5,-12.7,-12.7,6,3,30,0,-3,3,-1,0,0,-1.84,0.5,-0.16,0,2025-10-25,False,Featherweight,MALE,3,0,3,3,0,4,0,3,0,3,Switch,180.34,187.96,0,2,3,3,34,0,0,3,9,Orthodox,167.64,175.26,32,27,20,20
Hamdy Abdelwahab,Chris Barnett,-460.0,360.0,True,1.2174,0.0,-820.0,-7,-7.62,12.7,-1,-2,-1,0,-2,0,0,0,0,0.91,0.0,3.25,0,2025-10-25,False,Heavyweight,MALE,3,1,0,1,3,10,0,2,0,2,Orthodox,175.26,190.5,1,0,1,1,9,0,0,0,1,Southpaw,187.96,182.88,32,39,20,20
Azat Maksum,Mitch Raposo,-420.0,330.0,False,0.0,4.3,-750.0,3,15.24,5.08,1,-1,1,0,0,0,0,-1,1,1.02,0.2,0.96,0,2025-10-25,False,Flyweight,MALE,3,3,0,0,3,8,0,0,0,0,Switch,165.1,162.56,2,0,1,2,9,0,0,0,1,Southpaw,170.18,177.8,30,27,20,20
Jaqueline Amorim,Mizuki,-405.0,320.0,False,0.0,4.2,-725.0,-1,7.62,0.0,2,0,1,0,1,3,3,0,3,-2.02,3.8,1.41,0,2025-10-25,False,Women's Strawweight,FEMALE,3,0,1,1,1,9,0,0,0,2,Orthodox,160.02,165.1,0,4,4,1,10,0,1,3,4,Orthodox,160.02,172.72,30,31,20,20
Steve Garcia,David Onama,-136.0,116.0,True,1.7353,0.0,-252.0,2,2.54,2.54,2,0,-3,0,5,-1,2,0,2,0.32,-0.1,-0.19,-1,2025-11-01,False,Featherweight,MALE,5,0,4,4,2,20,0,2,1,6,Orthodox,180.34,187.96,0,6,6,2,17,0,7,0,8,Southpaw,182.88,190.5,33,31,13,12
Waldo Cortes Acosta,Ante Delija,110.0,-130.0,True,2.1,0.0,240.0,-1,0.0,2.54,7,2,24,0,2,0,-1,1,4,1.26,0.1,0.44,-3,2025-11-01,False,Heavyweight,MALE,3,0,1,1,0,1,0,1,0,1,Orthodox,190.5,198.12,1,0,5,2,25,0,3,0,8,Orthodox,193.04,198.12,34,35,9,6
Jeremiah Wells,Themba Gorimbo,122.0,-144.0,True,2.22,0.0,266.0,5,-7.62,-10.16,0,0,0,0,1,1,0,1,0,-0.37,0.9,-2.01,0,2025-11-01,False,Welterweight,MALE,3,1,0,4,2,13,0,1,0,4,Orthodox,185.42,195.58,2,0,4,2,13,0,2,1,4,Switch,175.26,187.96,39,34,20,20
Isaac Dulgarian,Yadier del Valle,-196.0,164.0,False,0.0,2.64,-360.0,0,5.08,-5.08,0,1,2,0,1,0,-1,0,-1,-1.06,-0.2,3.34,0,2025-11-01,False,Featherweight,MALE,3,0,2,2,0,4,0,0,1,2,Southpaw,175.26,175.26,0,1,1,1,6,0,1,1,2,Orthodox,170.18,180.34,29,29,20,20
Charles Radtke,Daniel Frunza,-172.0,144.0,True,1.5814,0.0,-316.0,4,-2.54,-10.16,2,1,5,0,1,0,0,0,1,-0.75,0.5,1.99,0,2025-11-01,False,Welterweight,MALE,3,1,0,1,1,3,0,1,0,1,Orthodox,185.42,185.42,1,0,2,2,8,0,2,0,3,Orthodox,175.26,182.88,35,31,20,20
Allan Nascimento,Cody Durden,-340.0,240.0,True,1.2941,0.0,-580.0,0,5.08,2.54,-3,-4,-16,0,-1,0,3,-2,-1,-0.18,0.4,-2.73,0,2025-11-01,False,Catch Weight,MALE,3,2,0,4,6,29,0,1,1,6,Southpaw,170.18,170.18,0,3,3,2,13,0,0,1,3,Orthodox,172.72,175.26,34,34,20,20
Billy Elekana,Kevin Christian,-270.0,220.0,True,1.3704,0.0,-490.0,0,-7.62,-10.16,0,1,3,0,0,-1,0,0,0,1.07,-1.5,0.85,0,2025-11-01,False,Light Heavyweight,MALE,3,0,1,1,0,2,0,0,1,1,Orthodox,200.66,203.2,0,1,1,1,5,0,0,0,1,Southpaw,190.5,195.58,30,30,20,20
Timmy Cuamba,ChangHo Lee,-108.0,-108.0,True,1.9259,0.0,0.0,-5,5.08,2.54,-2,2,2,0,-2,0,-3,0,-3,-1.11,-0.3,-1.89,0,2025-11-01,False,Bantamweight,MALE,3,0,4,4,0,9,0,3,0,4,Orthodox,172.72,175.26,0,1,1,2,11,0,1,0,2,Orthodox,175.26,180.34,26,31,20,20
Donte Johnson,Sedriques Dumas,-350.0,280.0,True,1.2857,0.0,-630.0,-4,-12.7,-15.24,-3,-3,-14,0,1,-1,1,0,-1,1.14,0.5,0.7,0,2025-11-01,False,Middleweight,MALE,3,0,0,2,3,15,0,0,1,4,Orthodox,187.96,200.66,0,1,1,0,1,0,1,0,1,Southpaw,172.72,187.96,26,30,20,20
Ketlen Vieira,Norma Dumont,146.0,-174.0,False,0.0,1.5747,320.0,-1,2.54,2.54,1,2,10,0,0,1,-4,0,-1,-1.09,0.6,-0.1,-1,2025-11-01,False,Women's Bantamweight,FEMALE,3,0,5,5,2,30,0,0,0,8,Orthodox,170.18,170.18,0,1,4,4,40,0,0,1,9,Orthodox,172.72,172.72,34,35,4,3
Alice Ardelean,Montserrat Conejo Ruiz,-2400.0,1180.0,True,1.0417,0.0,-3580.0,1,2.54,7.62,0,-1,0,0,0,0,1,-3,0,5.14,-0.6,-0.75,0,2025-11-01,False,Women's Strawweight,FEMALE,3,3,0,1,3,9,0,0,0,1,Southpaw,152.4,154.94,0,1,1,2,9,0,0,0,1,Orthodox,160.02,157.48,33,32,20,20
Phil Rowe,Seokhyeon Ko,152.0,-180.0,False,0.0,1.5556,332.0,3,22.86,12.7,3,3,16,0,5,0,-1,0,1,0.78,-0.1,-3.54,0,2025-11-01,False,Welterweight,MALE,3,0,2,2,0,6,0,0,0,2,Southpaw,177.8,180.34,0,1,3,3,22,0,5,0,5,Orthodox,190.5,203.2,35,32,20,20
Talita Alencar,Ariane Carnelossi,150.0,-192.0,True,2.5,0.0,342.0,3,-7.62,-2.54,-1,-1,-1,0,-1,-1,0,0,-1,0.46,0.3,1.93,0,2025-11-01,False,Women's Strawweight,FEMALE,3,0,1,2,2,13,0,1,1,3,Orthodox,157.48,154.94,0,1,1,1,12,0,0,0,2,Orthodox,154.94,147.32,35,32,20,20
Gabriel Bonfim,Randy Brown,-168.0,142.0,True,1.5952,0.0,-310.0,-7,-15.24,-5.08,-8,-5,-35,0,-4,1,2,0,-1,0.22,0.9,2.89,-6,2025-11-08,False,Welterweight,MALE,5,0,1,4,6,48,0,4,3,14,Orthodox,190.5,198.12,0,3,3,1,13,0,0,4,6,Orthodox,185.42,182.88,28,35,20,14
Matt Schnell,Joseph Morales,350.0,-450.0,False,0.0,1.2222,800.0,4,2.54,5.08,5,5,21,-1,0,1,0,0,3,2.07,-1.8,-0.54,0,2025-11-08,False,Flyweight,MALE,3,0,1,1,2,8,1,0,2,2,Switch,167.64,175.26,0,1,4,7,29,0,0,3,7,Orthodox,172.72,177.8,35,31,20,20
Muslim Salikhov,Uros Medic,110.0,-130.0,False,0.0,1.7692,240.0,9,-2.54,-5.08,3,1,15,0,-1,0,2,0,3,-2.22,0.0,0.73,0,2025-11-08,False,Welterweight,MALE,3,0,1,2,3,13,0,6,0,6,Southpaw,185.42,180.34,0,3,5,4,28,0,5,0,9,Orthodox,180.34,177.8,41,32,20,20
Chris Padilla,Ismael Bonfim,-110.0,-106.0,True,1.9091,0.0,-4.0,1,7.62,2.54,0,-2,-4,0,0,1,3,-1,1,0.68,0.3,0.07,0,2025-11-08,False,Lightweight,MALE,3,1,0,2,2,10,0,1,0,3,Orthodox,172.72,180.34,0,3,3,0,6,0,1,1,3,Orthodox,175.26,187.96,30,29,20,20
Christian Leroy Duncan,Marco Tulio,148.0,-190.0,True,2.48,0.0,338.0,-1,12.7,5.08,1,2,7,0,1,0,-2,0,-2,-2.26,-0.3,-1.09,0,2025-11-08,False,Middleweight,MALE,3,0,4,4,0,8,0,3,0,4,Orthodox,182.88,187.96,0,2,2,2,15,0,4,0,5,Switch,187.96,200.66,30,31,20,20
Hyder Amil,Jamall Emmers,-146.0,124.0,False,0.0,2.24,-270.0,-1,-10.16,-2.54,0,-4,-8,0,0,0,-1,1,3,0.71,0.5,-2.03,0,2025-11-08,False,Featherweight,MALE,3,0,1,1,5,18,0,2,0,4,Orthodox,177.8,187.96,1,0,4,1,10,0,2,0,4,Switch,175.26,177.8,35,36,20,20
Ricky Simon,Raoni Barcelos,-180.0,140.0,False,0.0,2.4,-320.0,-5,5.08,-2.54,2,1,8,0,0,1,-1,0,0,-1.62,-0.4,1.98,0,2025-11-08,False,Bantamweight,MALE,3,0,3,5,4,35,0,2,2,9,Orthodox,170.18,170.18,0,2,5,5,43,0,2,3,11,Orthodox,167.64,175.26,33,38,20,20
Mayra Bueno Silva,Jacqueline Cavalcanti,184.0,-220.0,False,0.0,1.4545,404.0,6,-10.16,-5.08,2,5,18,1,0,5,-4,3,-1,-2.13,1.3,0.46,-1,2025-11-08,False,Women's Bantamweight,FEMALE,3,0,4,4,0,12,0,0,0,4,Orthodox,172.72,177.8,3,0,3,5,30,1,0,5,6,Orthodox,167.64,167.64,34,28,11,10
Josh Hokit,Max Gimenis,-430.0,340.0,True,1.2326,0.0,-770.0,-5,-5.08,-2.54,1,0,2,0,1,0,1,0,1,6.04,0.0,3.89,0,2025-11-08,False,Heavyweight,MALE,3,0,0,0,0,0,0,0,0,0,Orthodox,187.96,190.5,0,1,1,0,2,0,1,0,1,Orthodox,185.42,185.42,27,32,20,20
Tecia Pennington,Denise Gomes,150.0,-178.0,False,0.0,1.5618,328.0,11,-7.62,-2.54,5,5,31,0,-2,1,-1,0,0,0.3,-0.6,-0.89,-2,2025-11-08,False,Women's Strawweight,FEMALE,3,0,3,3,2,20,0,3,0,6,Orthodox,157.48,160.02,0,2,3,7,51,0,1,1,11,Orthodox,154.94,152.4,36,25,15,13
Miles Johns,Daniel Marcos,156.0,-186.0,False,0.0,1.5376,342.0,-1,-2.54,0.0,2,3,16,0,1,0,0,1,-1,-1.54,-0.1,-0.13,0,2025-11-08,False,Bantamweight,MALE,3,1,0,3,1,19,0,1,0,5,Orthodox,170.18,175.26,2,0,2,4,35,0,2,0,7,Orthodox,170.18,172.72,31,32,20,20
Zach Reese,Jackson McVey,180.0,-235.0,True,2.8,0.0,415.0,5,0.0,0.0,4,1,10,0,1,1,0,-1,2,-2.03,0.1,2.8,0,2025-11-08,False,Catch Weight,MALE,3,1,0,0,1,1,0,0,0,0,Southpaw,193.04,195.58,0,0,2,2,11,0,1,1,4,Switch,193.04,195.58,31,26,20,20
Jack Della Maddalena,Islam Makhachev,350.0,-550.0,False,0.0,1.1818,900.0,-5,7.62,2.54,-7,-1,-19,-4,1,-7,-6,0,-6,3.12,-0.9,-2.97,-20,2025-11-15,True,Welterweight,MALE,5,0,15,15,1,40,5,3,8,16,Southpaw,177.8,177.8,0,9,9,0,21,1,4,1,9,Switch,180.34,185.42,29,34,20,0
Valentina Shevchenko,Zhang Weili,-142.0,120.0,True,1.7042,0.0,-262.0,1,7.62,2.54,4,1,32,5,2,0,-3,0,4,-1.62,-0.2,0.69,-20,2025-11-15,True,Women's Flyweight,FEMALE,5,0,5,5,2,38,8,2,2,10,Switch,162.56,160.02,0,2,9,3,70,13,4,2,14,Southpaw,165.1,167.64,37,36,20,0
Sean Brady,Michael Morales,-142.0,120.0,False,0.0,2.2,-262.0,6,-17.78,-5.08,1,1,13,0,-4,4,-4,0,-2,-1.72,0.9,2.49,-6,2025-11-15,False,Welterweight,MALE,3,0,7,7,0,15,0,4,0,7,Orthodox,182.88,200.66,0,3,5,1,28,0,0,4,8,Orthodox,177.8,182.88,32,26,8,2
Leon Edwards,Carlos Prates,130.0,-154.0,False,0.0,1.6494,284.0,2,-10.16,2.54,8,3,55,4,-3,1,-1,2,3,-1.17,0.4,1.04,-5,2025-11-15,False,Welterweight,MALE,3,0,1,5,1,14,0,6,0,6,Switch,185.42,198.12,2,0,8,4,69,4,3,1,14,Southpaw,187.96,187.96,34,32,9,4
Beneil Dariush,Benoit Saint Denis,160.0,-190.0,False,0.0,1.5263,350.0,7,-2.54,-2.54,10,3,31,0,0,1,-1,0,3,-1.84,-1.0,-2.08,-4,2025-11-15,False,Lightweight,MALE,3,0,2,5,3,19,0,3,4,7,Southpaw,180.34,185.42,0,1,8,6,50,0,3,5,17,Southpaw,177.8,182.88,36,29,13,9
Bo Nickal,Rodolfo Vieira,-245.0,200.0,True,1.4082,0.0,-445.0,-7,7.62,2.54,0,-2,-9,0,1,-1,-1,1,4,-0.08,1.6,0.23,-5,2025-11-15,False,Middleweight,MALE,3,0,1,2,3,20,0,0,5,6,Orthodox,182.88,185.42,1,0,6,1,11,0,1,4,6,Southpaw,185.42,193.04,29,36,20,15
Roman Kopylov,Gregory Rodrigues,162.0,-194.0,False,0.0,1.5155,356.0,0,0.0,-7.62,-2,0,1,0,-1,0,-1,1,1,-0.94,-0.4,-0.76,-5,2025-11-15,False,Middleweight,MALE,3,0,1,3,4,25,0,6,0,8,Orthodox,190.5,190.5,1,0,4,4,26,0,5,0,6,Southpaw,182.88,190.5,33,33,20,15
Erin Blanchfield,Tracy Cortez,-295.0,240.0,True,1.339,0.0,-535.0,-5,2.54,-2.54,0,0,-2,0,0,3,0,0,0,1.38,0.6,-0.19,-4,2025-11-15,False,Women's Flyweight,FEMALE,3,0,1,6,1,26,0,0,0,7,Orthodox,165.1,165.1,0,1,6,1,24,0,0,3,7,Orthodox,162.56,167.64,26,31,8,4
Malcolm Wellmaker,Ethyn Ewing,-460.0,360.0,False,0.0,4.6,-820.0,2,5.08,10.16,3,0,3,0,3,0,3,0,3,-1.64,0.0,-1.68,0,2025-11-15,False,Featherweight,MALE,3,0,0,0,0,0,0,0,0,0,Orthodox,167.64,175.26,0,3,3,0,3,0,3,0,3,Switch,177.8,180.34,31,29,20,20
Kyle Daukaus,Gerald Meerschaert,-480.0,370.0,True,1.2083,0.0,-850.0,-5,-2.54,2.54,-8,-8,-32,0,0,-10,1,-3,-2,0.31,0.7,0.26,0,2025-11-15,False,Middleweight,MALE,3,3,0,3,12,50,0,1,11,12,Southpaw,185.42,195.58,0,1,1,4,18,0,1,1,4,Southpaw,187.96,193.04,32,37,20,20
Pat Sabatini,Chepe Mariscal,-235.0,180.0,True,1.4255,0.0,-415.0,2,2.54,2.54,2,2,4,0,-1,3,-3,0,-1,-2.45,1.3,2.14,0,2025-11-15,False,Featherweight,MALE,3,0,5,5,0,14,0,1,0,5,Orthodox,170.18,175.26,0,2,4,2,18,0,0,3,7,Orthodox,172.72,177.8,35,33,20,20
Angela Hill,Fatima Kline,390.0,-510.0,False,0.0,1.1961,900.0,15,-7.62,-7.62,11,14,74,0,0,1,-2,1,1,0.36,0.1,-1.27,-8,2025-11-15,False,Women's Strawweight,FEMALE,3,0,2,2,1,8,0,2,0,2,Orthodox,167.64,170.18,1,0,3,15,82,0,2,1,13,Orthodox,160.02,162.56,40,25,20,12
Baisangur Susurkaev,Eric McConico,-1000.0,660.0,True,1.1,0.0,-1660.0,-11,5.08,5.08,1,-1,-2,0,1,1,1,0,1,1.64,0.7,2.12,0,2025-11-15,False,Middleweight,MALE,3,0,1,1,1,5,0,0,0,1,Southpaw,182.88,195.58,0,2,2,0,3,0,1,1,2,Orthodox,187.96,200.66,24,35,20,20
Viacheslav Borshchev,Matheus Camilo,146.0,-174.0,False,0.0,1.5747,320.0,9,0.0,2.54,4,4,21,0,3,0,0,1,2,2.91,-0.5,-4.43,0,2025-11-15,False,Lightweight,MALE,3,1,0,0,1,2,0,0,0,0,Orthodox,177.8,175.26,2,0,2,5,23,0,3,0,4,Orthodox,180.34,175.26,33,24,20,20
